STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/14/2019,12.3,W,,,0.01,W2400,0,W,0,W,46,HS,51,W,43,W,220,W,210,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/15/2019,6.71,W,,,0,TW2400,0,W,0,W,46,HS,56,W,40,W,360,W,290,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/16/2019,7.38,W,,,0.21,W2400,0,W,0,W,50,HS,56,W,45,W,200,W,210,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/17/2019,10.29,W,,,0,W2400,0,W,0,W,52,HS,63,W,48,W,210,W,210,W,18.1,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/18/2019,8.05,W,,,0.13,W2400,0,W,0,W,57,HS,62,W,53,W,190,W,200,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/19/2019,8.05,W,,,0.16,W2400,0,W,0,W,56,HS,56,W,50,W,40,W,40,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/20/2019,4.92,W,,,0,TW2400,0,W,0,W,52,HS,60,W,47,W,20,W,360,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/21/2019,7.16,W,,,0,W2400,0,W,0,W,52,HS,60,W,45,W,200,W,210,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/22/2019,8.5,W,,,0.13,W2400,0,W,0,W,52,HS,59,W,45,W,200,W,270,W,16.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/23/2019,10.07,W,,,0,W2400,0,W,0,W,53,HS,60,W,49,W,210,W,220,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/24/2019,7.38,W,,,0,W2400,0,W,0,W,52,HS,61,W,47,W,30,W,340,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/25/2019,9.4,W,,,0,W2400,0,W,0,W,53,HS,62,W,44,W,10,W,10,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/26/2019,8.72,W,,,0,W2400,0,W,0,W,54,HS,63,W,45,W,210,W,210,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/27/2019,8.05,W,,,0.14,W2400,0,W,0,W,51,HS,54,W,42,W,10,W,10,W,25.9,W,33.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/28/2019,8.28,W,,,0,W2400,0,W,0,W,48,HS,60,W,37,W,340,W,350,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/29/2019,9.62,W,,,0,W2400,0,W,0,W,54,HS,65,W,44,W,40,W,360,W,23,W,27.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,4/30/2019,6.04,W,,,0,W2400,0,W,0,W,54,HS,67,W,41,W,330,W,330,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/1/2019,11.18,W,,,0,W2400,0,W,0,W,55,HS,64,W,43,W,220,W,190,W,18.1,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/2/2019,9.84,W,,,0,W2400,0,W,0,W,52,HS,59,W,47,W,200,W,180,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/3/2019,5.82,W,,,0,W2400,0,W,0,W,53,HS,63,W,46,W,340,W,310,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/4/2019,6.93,W,,,0,W2400,0,W,0,W,56,HS,69,W,45,W,330,W,340,W,18.1,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/5/2019,6.71,W,,,0,W2400,0,W,0,W,60,HS,70,W,49,W,360,W,350,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/6/2019,6.71,W,,,0,W2400,0,W,0,W,61,HS,76,W,50,W,350,W,330,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/7/2019,5.82,W,,,0,W2400,0,W,0,W,63,HS,74,W,51,W,360,W,10,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/8/2019,7.61,W,,,0,W2400,0,W,0,W,62,HS,75,W,50,W,350,W,10,W,17,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/9/2019,10.51,W,,,0,W2400,0,W,0,W,68,HS,83,W,56,W,350,W,340,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/10/2019,5.37,W,,,0,W2400,0,W,0,W,70,HS,86,W,56,W,350,W,360,W,12.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/11/2019,6.26,W,,,0,W2400,0,W,0,W,72,HS,83,W,53,W,220,W,240,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/12/2019,7.61,W,,,0,W2400,0,W,0,W,58,HS,67,W,51,W,220,W,200,W,13,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/13/2019,5.37,W,,,0,W2400,0,W,0,W,56,HS,68,W,48,W,210,W,210,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/14/2019,8.28,W,,,0.16,W2400,0,W,0,W,57,HS,60,W,52,W,200,W,190,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/15/2019,6.71,W,,,0.02,W2400,0,W,0,W,58,HS,71,W,52,W,360,W,350,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/16/2019,6.71,W,,,0.13,W2400,0,W,0,W,57,HS,64,W,53,W,210,W,210,W,17,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/17/2019,12.53,W,,,0.05,W2400,0,W,0,W,56,HS,64,W,52,W,210,W,190,W,23,W,32,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/18/2019,5.82,W,,,0,W2400,0,W,0,W,59,HS,71,W,51,W,20,W,20,W,16.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/19/2019,6.04,W,,,0,W2400,0,W,0,W,62,HS,70,W,53,W,210,W,210,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/20/2019,8.28,W,,,0.05,W2400,0,W,0,W,58,HS,57,W,52,W,70,W,80,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/21/2019,6.71,W,,,0.02,W2400,0,W,0,W,54,HS,62,W,50,W,10,W,360,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/22/2019,5.37,W,,,0,W2400,0,W,0,W,60,HS,75,W,51,W,300,W,300,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/23/2019,7.16,W,,,0,W2400,0,W,0,W,63,HS,77,W,53,W,210,W,210,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/24/2019,10.96,W,,,0,TW2400,0,W,0,W,60,HS,62,W,53,W,250,W,260,W,18.1,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/25/2019,7.61,W,,,0.19,W2400,0,W,0,W,54,HS,56,W,52,W,350,W,210,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/26/2019,7.83,W,,,0,W2400,0,W,0,W,56,HS,72,W,52,W,20,W,360,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/27/2019,7.61,W,,,0,W2400,0,W,0,W,65,HS,77,W,54,W,210,W,200,W,15,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/28/2019,7.61,W,,,0,W2400,0,W,0,W,60,HS,66,W,54,W,200,W,200,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/29/2019,5.59,W,,,0,W2400,0,W,0,W,59,HS,70,W,53,W,240,W,250,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/30/2019,4.03,W,,,0,W2400,0,W,0,W,60,HS,75,W,52,W,250,W,250,W,8.9,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,5/31/2019,4.92,W,,,0,W2400,0,W,0,W,63,HS,76,W,54,W,290,W,20,W,8.9,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/1/2019,6.04,W,,,0,W2400,0,W,0,W,62,HS,76,W,53,W,30,W,30,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/2/2019,6.93,W,,,0,W2400,0,W,0,W,63,HS,75,W,52,W,220,W,240,W,14.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/3/2019,7.38,W,,,0,W2400,0,W,0,W,60,HS,69,W,53,W,20,W,20,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/4/2019,5.37,W,,,0,W2400,0,W,0,W,60,HS,72,W,52,W,250,W,270,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/5/2019,9.17,W,,,0,TW2400,0,W,0,W,60,HS,66,W,51,W,230,W,220,W,18.1,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/6/2019,11.86,W,,,0.01,W2400,0,W,0,W,56,HS,66,W,50,W,200,W,260,W,21,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/7/2019,11.86,W,,,0.1,W2400,0,W,0,W,56,HS,64,W,51,W,210,W,210,W,23,W,29.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/8/2019,8.28,W,,,0,W2400,0,W,0,W,55,HS,70,W,51,W,30,W,30,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/9/2019,10.07,W,,,0,W2400,0,W,0,W,61,HS,75,W,51,W,10,W,10,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/10/2019,9.4,W,,,0,W2400,0,W,0,W,65,HS,79,W,55,W,360,W,360,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/11/2019,11.86,W,,,0,W2400,0,W,0,W,70,HS,87,W,60,W,20,W,20,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/12/2019,5.82,W,,,0,W2400,0,W,0,W,78,HS,95,W,65,W,20,W,20,W,16.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/13/2019,8.05,W,,,0,W2400,0,W,0,W,73,HS,80,W,57,W,220,W,220,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/14/2019,7.38,W,,,0,W2400,0,W,0,W,62,HS,70,W,55,W,210,W,240,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/15/2019,4.92,W,,,0,W2400,0,W,0,W,61,HS,75,W,53,W,320,W,310,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/16/2019,4.7,W,,,0,W2400,0,W,0,W,62,HS,77,W,53,W,240,W,250,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/17/2019,6.04,W,,,0,W2400,0,W,0,W,63,HS,76,W,56,W,200,W,190,W,12.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/18/2019,6.49,W,,,0.21,W2400,0,W,0,W,63,HS,66,W,56,W,200,W,230,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/19/2019,9.62,W,,,0.08,W2400,0,W,0,W,59,HS,70,W,52,W,30,W,230,W,23,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/20/2019,8.5,W,,,0.41,W2400,0,W,0,W,57,HS,70,W,50,W,220,W,220,W,18.1,W,23.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/21/2019,8.5,W,,,0,W2400,0,W,0,W,60,HS,72,W,54,W,190,W,220,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/22/2019,7.83,W,,,0,W2400,0,W,0,W,60,HS,66,W,55,W,240,W,220,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/23/2019,7.38,W,,,0,W2400,0,W,0,W,60,HS,66,W,54,W,20,W,20,W,18.1,W,21,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/24/2019,6.04,W,,,0,TW2400,0,W,0,W,58,HS,71,W,52,W,270,W,290,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/25/2019,6.71,W,,,0,W2400,0,W,0,W,62,HS,75,W,51,W,220,W,210,W,15,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/26/2019,6.26,W,,,0.01,W2400,0,W,0,W,62,HS,72,W,52,W,130,W,120,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/27/2019,9.4,W,,,0.08,W2400,0,W,0,W,61,HS,70,W,56,W,200,W,200,W,21.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/28/2019,7.61,W,,,0,W2400,0,W,0,W,61,HS,73,W,53,W,20,W,210,W,14.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/29/2019,6.49,W,,,0,W2400,0,W,0,W,64,HS,77,W,56,W,350,W,350,W,16.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,6/30/2019,7.61,W,,,0,W2400,0,W,0,W,68,HS,81,W,58,W,350,W,360,W,17,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/1/2019,7.16,W,2016,W,0,W2400,0,W,0,W,71,HS,81,W,59,W,210,W,210,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/2/2019,6.93,W, 0907,W,0.43,W2400,0,W,0,W,62,HS,62,W,57,W,190,W,170,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/3/2019,4.7,W,1242,W,0,TW2400,0,W,0,W,59,HS,71,W,56,W,270,W,230,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/4/2019,5.14,W,1006,W,0,W2400,0,W,0,W,63,HS,75,W,55,W,260,W,190,W,12.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/5/2019,6.49,W,1206,W,0,W2400,0,W,0,W,63,HS,69,W,58,W,190,W,180,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/6/2019,6.04,W,1151,W,0,W2400,0,W,0,W,63,HS,72,W,58,W,170,W,200,W,13,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/7/2019,6.71,W,1251,W,0,TW2400,0,W,0,W,63,HS,68,W,57,W,190,W,200,W,12.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/8/2019,4.7,W,1348,W,0,TW2400,0,W,0,W,63,HS,75,W,57,W,290,W,260,W,10.1,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/9/2019,4.25,W,1436,W,0.17,W2400,0,W,0,W,67,HS,75,W,58,W,220,W,220,W,10.1,W,12.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/10/2019,5.37,W,1318,W,0.17,W2400,0,W,0,W,65,HS,70,W,62,W,200,W,180,W,15,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/11/2019,4.92,W,1344,W,0,W2400,0,W,0,W,66,HS,76,W,60,W,210,W,290,W,10.1,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/12/2019,6.93,W,2331,W,0,W2400,0,W,0,W,69,HS,80,W,62,W,30,W,30,W,14.1,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/13/2019,6.71,W,1223,W,0,W2400,0,W,0,W,69,HS,79,W,61,W,20,W,220,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/14/2019,5.82,W,2358,W,0,W2400,0,W,0,W,68,HS,79,W,59,W,30,W,20,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/15/2019,6.26,W, 0001,W,0.02,W2400,0,W,0,W,68,HS,71,W,62,W,30,W,30,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/16/2019,6.71,W,2307,W,0,W2400,0,W,0,W,68,HS,80,W,62,W,220,W,210,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/17/2019,12.08,W, 0709,W,0.13,W2400,0,W,0,W,67,HS,69,W,60,W,210,W,200,W,19.9,W,28,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/18/2019,8.72,W,2031,W,0.2,W2400,0,W,0,W,63,HS,72,W,56,W,30,W,30,W,21,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/19/2019,7.61,W,1902,W,0.03,W2400,0,W,0,W,61,HS,73,W,55,W,340,W,340,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/20/2019,8.28,W,1031,W,0,W2400,0,W,0,W,65,HS,80,W,56,W,30,W,30,W,15,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/21/2019,5.82,W,1437,W,0,W2400,0,W,0,W,71,HS,91,W,56,W,10,W,290,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/22/2019,5.82,W,1123,W,0,W2400,0,W,0,W,71,HS,83,W,58,W,180,W,180,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/23/2019,7.61,W,2229,W,0,W2400,0,W,0,W,66,HS,71,W,58,W,220,W,210,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/24/2019,8.5,W,1016,W,0,W2400,0,W,0,W,65,HS,78,W,59,W,200,W,200,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/25/2019,8.5,W,1800,W,0,W2400,0,W,0,W,70,HS,85,W,57,W,350,W,350,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/26/2019,8.05,W,2138,W,0,W2400,0,W,0,W,73,HS,87,W,61,W,220,W,210,W,19.9,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/27/2019,10.74,W, 0104,W,0,W2400,0,W,0,W,70,HS,76,W,64,W,190,W,200,W,19.9,W,25.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/28/2019,9.62,W,1707,W,0,W2400,0,W,0,W,69,HS,81,W,60,W,340,W,340,W,17,W,21.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/29/2019,5.82,W,1606,W,0,W2400,0,W,0,W,70,HS,81,W,58,W,180,W,200,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/30/2019,5.82,W,1448,W,0,W2400,0,W,0,W,66,HS,77,W,57,W,250,W,310,W,13,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,7/31/2019,4.25,W,1522,W,0,W2400,0,W,0,W,69,HS,83,W,57,W,290,W,270,W,10.1,W,13,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/1/2019,7.83,W,,,0,W2400,0,W,0,W,71,HS,85,W,60,W,230,W,240,W,16.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/2/2019,7.83,W,,,0.37,W2400,0,W,0,W,71,HS,78,W,63,W,30,W,30,W,17,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/3/2019,9.62,W,,,0,W2400,0,W,0,W,71,HS,82,W,61,W,340,W,360,W,16.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/4/2019,7.61,W,,,0,W2400,0,W,0,W,72,HS,87,W,62,W,340,W,20,W,13,W,18.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/5/2019,5.82,W,,,0,W2400,0,W,0,W,75,HS,88,W,62,W,350,W,10,W,14.1,W,19,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/6/2019,5.37,W,,,0,W2400,0,W,0,W,68,HS,84,W,58,W,340,W,330,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/7/2019,7.38,W,,,0,W2400,0,W,0,W,67,HS,76,W,58,W,220,W,230,W,13,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/8/2019,7.16,W,,,0,W2400,0,W,0,W,65,HS,69,W,60,W,210,W,210,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/9/2019,5.82,W,,,0,W2400,0,W,0,W,66,HS,76,W,61,W,300,W,290,W,13,W,16.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/10/2019,4.92,W,,,0.38,W2400,0,W,0,W,66,HS,74,W,60,W,30,W,250,W,13,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/11/2019,8.72,W,,,0,W2400,0,W,0,W,66,HS,75,W,60,W,190,W,190,W,15,W,25.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/12/2019,4.92,W,,,0,W2400,0,W,0,W,67,HS,79,W,59,W,200,W,270,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/13/2019,4.92,W,,,0,W2400,0,W,0,W,71,HS,85,W,61,W,280,W,290,W,12.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/14/2019,5.14,W,,,0,W2400,0,W,0,W,73,HS,84,W,62,W,30,W,290,W,13,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/15/2019,6.04,W,,,0,W2400,0,W,0,W,69,HS,78,W,60,W,200,W,220,W,12.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/16/2019,7.38,W,,,0,W2400,0,W,0,W,66,HS,69,W,60,W,210,W,210,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/17/2019,5.59,W,,,0,W2400,0,W,0,W,65,HS,75,W,60,W,200,W,180,W,10.1,W,15,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/18/2019,4.47,W,,,0,W2400,0,W,0,W,66,HS,76,W,59,W,230,W,230,W,10.1,W,19.9,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/19/2019,6.49,W,,,0,W2400,0,W,0,W,67,HS,76,W,60,W,200,W,290,W,12.1,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/20/2019,6.04,W,,,0,W2400,0,W,0,W,67,HS,82,W,56,W,230,W,250,W,18.1,W,23,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/21/2019,6.04,W,,,0.3,W2400,0,W,0,W,66,HS,70,W,59,W,30,W,20,W,15,W,17,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/22/2019,4.47,W,,,0.08,W2400,0,W,0,W,61,HS,71,W,56,W,270,W,230,W,8.9,W,14.1,W
USW00024233,SEATTLE TACOMA AIRPORT WA US,47.44467,-122.31442,112.5,8/23/2019,5.82,W,,,0,W2400,0,W,0,W,64,HS,73,W,55,W,340,W,340,W,16.1,W,23,W
